id,longitude,latitude,address_number,street,city,property_type,unit
283671,0.0,0.0,42250,"JACKSON ST",INDIO,"PP BUSINESS AND EQUIPMENT",B105
283675,-116.21874796,33.74446214,82900,"AVENUE 42",INDIO,"PP BUSINESS AND EQUIPMENT",B104
283681,-117.46520009,33.9158461,10311,"HOLE AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",E/F
283682,-117.49407893,33.90501138,4290,"RIVERWALK PKWY",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",306
283684,-117.49482471,33.90478713,4270,"RIVERWALK PKWY",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",122
283685,-117.49482471,33.90478713,4270,"RIVERWALK PKWY",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",104
283686,-117.49453818,33.89848755,3950,"PIERCE ST",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",H
283690,-117.49221299,33.89502423,3812,"PIERCE ST",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",J
283691,-117.45829822,33.90715169,3510,"TYLER ST",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",102
283693,-117.45812227,33.90712741,3510,"TYLER ST",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",104
283696,-117.2928527,33.93839249,6235,"RIVER CREST DR",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",F
283700,-117.20362662,33.57457727,40585,"CALIFORNIA OAKS RD",MURRIETA,"PP BUSINESS AND EQUIPMENT",F1
283703,-117.26209441,33.93633646,12625,"FREDERICK ST","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",I6
283706,-117.26302955,33.94780479,11875,"PIGEON PASS RD","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",B2
283709,-116.22195526,33.74246313,82680,"SHOWCASE PKWY",INDIO,"PP BUSINESS AND EQUIPMENT",1
283713,-117.49293972,33.89954422,11850,"PIERCE ST",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",100
283714,-117.44937532,33.90912155,9900,"INDIANA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",10
283717,-116.25237018,33.73816936,80975,"INDIO BLVD",INDIO,"PP BUSINESS AND EQUIPMENT",B12
283718,-116.24780736,33.73532653,81211,"INDIO BLVD",INDIO,"PP BUSINESS AND EQUIPMENT",B
283719,-116.23635439,33.73352073,81854,"INDUSTRIAL PL",INDIO,"PP BUSINESS AND EQUIPMENT",1
283722,-116.22298267,33.72536807,82579,"FLEMING WAY",INDIO,"PP BUSINESS AND EQUIPMENT",C
283726,-116.46473159,33.81558198,68555,"RAMON RD","CATHEDRAL CITY","PP BUSINESS AND EQUIPMENT",103
283728,-117.44595996,33.92019224,9496,"MAGNOLIA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",102
283729,-117.44083997,33.9276252,3975,"JACKSON ST",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",209
283734,-117.47866968,33.93602977,5585,"TYLER ST",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",C
283741,-117.49472811,33.89459612,12155,"MAGNOLIA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",11A
283743,-117.44972248,33.90795773,9980,"INDIANA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",12
283747,-117.45812227,33.90712741,3502,"TYLER ST",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",101
283753,-117.48827288,33.895371,3751,"MERCED DR",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",I
283755,-117.48918283,33.89392759,11800,"STERLING AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",C
283760,-117.29371984,33.93190264,2220,"EASTRIDGE AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",N
283762,-117.28359459,33.94470499,12125,"DAY ST","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",T102
283764,-117.26396361,33.93628836,12625,"FREDERICK ST","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",F14
283765,-117.26986837,33.93857016,22500,"TOWN CIRCLE","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",2126
283766,-117.26058405,33.94317572,12220,"PIGEON PASS RD","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",H
283780,-117.55963654,33.88203186,265,"N JOY ST",CORONA,"PP BUSINESS AND EQUIPMENT",200
283783,-116.23574123,33.71422716,81944,"HWY 111",INDIO,"PP BUSINESS AND EQUIPMENT",F
283785,-116.26824362,33.68576765,49990,"JEFFERSON ST",INDIO,"PP BUSINESS AND EQUIPMENT",130
283787,-116.21587071,33.72724861,44320,"JACKSON ST",INDIO,"PP BUSINESS AND EQUIPMENT",B
283790,-116.23504387,33.70701146,81893,"DR CARREON BLVD",INDIO,"PP BUSINESS AND EQUIPMENT",7
283793,-116.25237018,33.73816936,80975,"INDIO BLVD",INDIO,"PP BUSINESS AND EQUIPMENT",A30
283798,-116.21875914,33.74293349,42225,"JACKSON ST",INDIO,"PP BUSINESS AND EQUIPMENT",C102
283805,-116.22759723,33.71528445,82360,"HWY 111",INDIO,"PP BUSINESS AND EQUIPMENT",8
283806,-116.22759723,33.71528445,82590,"HWY 111",INDIO,"PP BUSINESS AND EQUIPMENT",201
283811,-117.26986837,33.93857016,22500,"TOWN CIRCLE","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",1168
283813,-117.37017171,33.88208648,16781,"VAN BUREN BLVD","RIVERSIDE USD","PP BUSINESS AND EQUIPMENT",A
283817,-117.4578015,33.9097952,1299,"GALLERIA AT TYLER",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",2550
283818,-116.25237018,33.73816936,80975,"INDIO BLVD",INDIO,"PP BUSINESS AND EQUIPMENT",B14
283819,-116.25100315,33.73717295,42936,"MADISON ST",INDIO,"PP BUSINESS AND EQUIPMENT",A
283820,-116.25100315,33.73717295,42936,"MADISON ST",INDIO,"PP BUSINESS AND EQUIPMENT",B
283824,-116.22344625,33.74081351,82585,"SHOWCASE PKWY",INDIO,"PP BUSINESS AND EQUIPMENT",B102
283826,-116.37624591,33.72176495,73850,"HIGHWAY 111","PALM DESERT","PP BUSINESS AND EQUIPMENT",B
283829,-117.48380805,33.89579848,11614,"STERLING AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",101
283841,-116.20443787,33.71399883,83700,"INDIO BLVD",INDIO,"PP BUSINESS AND EQUIPMENT",B
283842,-116.21698307,33.72974828,82944,"AVENUE 44",INDIO,"PP BUSINESS AND EQUIPMENT",B
283847,-117.47071483,33.90735856,10759,"MAGNOLIA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",B
283849,-117.2883338,33.94108428,6165,"VALLEY SPRINGS PKY",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",102
283851,-117.2883338,33.94108428,6165,"VALLEY SPRINGS PKY",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",106
283852,-117.2883338,33.94108428,6165,"VALLEY SPRINGS PKY",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",123
283856,-116.21923442,33.74084407,42425,"JACKSON ST",INDIO,"PP BUSINESS AND EQUIPMENT",C104
283858,-116.54726941,33.81889185,333,"S PALM CANYON DR","PALM SPRINGS","PP BUSINESS AND EQUIPMENT",4
283859,-116.21672325,33.72689174,44349,"JACKSON ST",INDIO,"PP BUSINESS AND EQUIPMENT",5
283860,-116.21434121,33.71779563,45570,"GRACE ST",INDIO,"PP BUSINESS AND EQUIPMENT",3
283861,-116.21362193,33.71781434,83180,"REQUA AVE",INDIO,"PP BUSINESS AND EQUIPMENT",1
283862,-116.21408601,33.71719798,83135,"REQUA AVE",INDIO,"PP BUSINESS AND EQUIPMENT",1
283863,-116.21408601,33.71719798,83135,"REQUA AVE",INDIO,"PP BUSINESS AND EQUIPMENT",6
283866,-117.48303964,33.91799575,10850,"HOLE AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",A
283867,-117.47709605,33.90202263,11150,"MAGNOLIA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",B
283869,-117.48827288,33.895371,3741,"MERCED DR",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",J
283870,-117.48827288,33.895371,3741,"MERCED AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",B
283871,-116.21755837,33.72877243,44075,"JACKSON ST",INDIO,"PP BUSINESS AND EQUIPMENT",D
283872,-116.21755837,33.72877243,44075,"JACKSON ST",INDIO,"PP BUSINESS AND EQUIPMENT",C
283879,-117.46577294,33.91484959,10330,"HOLE AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",4
283881,-117.47499836,33.92835254,4850,"TYLER ST",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",3
283883,-117.4498989,33.90964707,9901,"INDIANA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",103
283884,-117.45534168,33.90565209,10248,"INDIANA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",A
283885,-117.46106516,33.90285223,10555,"INDIANA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",102
283886,-117.26396361,33.93628836,12625,"FREDERICK ST","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",F13
283899,-117.43690389,33.90941805,2995,"VAN BUREN BLVD",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",A14
283900,-117.43690389,33.90941805,2995,"VAN BUREN BLVD",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",A10
283901,-117.43579747,33.90859151,2915,"VAN BUREN BLVD",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",J3
283915,-117.26302955,33.94780479,11875,"PIGEON PASS RD","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",B18
283916,-116.30518261,33.74213298,42215,"WASHINGTON ST","PALM DESERT","PP BUSINESS AND EQUIPMENT",A
283918,-117.3426035,33.98398022,1385,"W BLAINE ST",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",15
283919,-116.3030406,33.6774528,78010,"MAIN ST","LA QUINTA","PP BUSINESS AND EQUIPMENT",201
283932,-117.49559346,33.893816,12155,"MANGOLIA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",6E
283935,-117.16444295,33.50113022,43280,"BUSINESS PARK DR",TEMECULA,"PP BUSINESS AND EQUIPMENT",105
283938,-117.26257499,33.66733039,29997,"CANYON HILLS RD","LAKE ELSINORE","PP BUSINESS AND EQUIPMENT",1600
283940,-117.33193703,33.88651028,16045,"WOOD RD",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",1-3
283943,-117.33918685,33.99604113,1700,"IOWA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",160
283946,-116.95569205,33.74811179,1600,"E FLORIDA AVE",HEMET,"PP BUSINESS AND EQUIPMENT",315
283948,-117.18708521,33.55772472,25470,"MEDICAL CENTER DR",MURRIETA,"PP BUSINESS AND EQUIPMENT",205
283949,-117.17503696,33.67917898,30035,"HAUN RD",MENIFEE,"PP BUSINESS AND EQUIPMENT",B
283950,-117.15649541,33.52678219,40688,"WINCHESTER RD",TEMECULA,"PP BUSINESS AND EQUIPMENT",C
283961,-117.56263657,33.89716481,120,"HIDDEN VALLEY PKY",NORCO,"PP BUSINESS AND EQUIPMENT",E
283964,-116.5470514,33.82200864,155,"S PALM CANYON DR","PALM SPRINGS","PP BUSINESS AND EQUIPMENT",B21
283971,-117.53781547,33.85527965,1861,"CALIFORNIA AVE",CORONA,"PP BUSINESS AND EQUIPMENT",102
283979,-117.1011785,33.47894677,31821,"TEMECULA PKY",TEMECULA,"PP BUSINESS AND EQUIPMENT",C7
283980,-117.17828672,33.51176989,42095,"ZEVO DR",TEMECULA,"PP BUSINESS AND EQUIPMENT",14
283986,-117.45829822,33.90715169,3510,"TYLER ST",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",106
283990,-117.54204247,33.86975565,1260,"CORONA POINTE CT",CORONA,"PP BUSINESS AND EQUIPMENT",304
283992,-116.95746699,33.74859548,1386,"E FLORIDA AVE",HEMET,"PP BUSINESS AND EQUIPMENT",A9
283998,-116.30518261,33.74213298,42215,"WASHINGTON ST","PALM DESERT","PP BUSINESS AND EQUIPMENT",D
284010,-116.94865194,33.92471494,1620,"E 2ND ST",BEAUMONT,"PP BUSINESS AND EQUIPMENT",R
284016,-117.60155987,33.88465228,139,"N MAPLE ST",CORONA,"PP BUSINESS AND EQUIPMENT",B
284023,-117.34956497,33.97372267,1788,"UNIVERSITY AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",102
284028,-117.14445344,33.48819471,28822,"OLD TOWN FRONT ST",TEMECULA,"PP BUSINESS AND EQUIPMENT",104
284030,-117.14296182,33.50586553,29645,"RANCHO CALIFORNIA RD",TEMECULA,"PP BUSINESS AND EQUIPMENT",134
284032,-116.38599204,33.72021062,73290,"EL PASEO","PALM DESERT","PP BUSINESS AND EQUIPMENT",4
284036,-116.71094062,33.74656728,54425,"N CIRCLE DR","HEMET USD","PP BUSINESS AND EQUIPMENT",1
284046,-117.12057771,33.47517745,31093,"TEMECULA PKY",TEMECULA,"PP BUSINESS AND EQUIPMENT",D6
284056,-117.18177005,33.56302126,25220,"HANCOCK AVE",MURRIETA,"PP BUSINESS AND EQUIPMENT",340
284085,-117.17062223,33.51888816,41743,"N ENTERPRISE CIR",TEMECULA,"PP BUSINESS AND EQUIPMENT",209
284089,-117.34726538,33.99256695,2060,"CHICAGO AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",A17
284092,-116.52925563,33.84574587,1751,"N SUNRISE WAY","PALM SPRINGS","PP BUSINESS AND EQUIPMENT",F3
284105,-117.37627851,33.98239906,3701,"MARKET ST",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",E
284106,-117.2028329,33.57466905,40525,"CALIFORNIA OAKS RD",MURRIETA,"PP BUSINESS AND EQUIPMENT",E5
284113,-117.18172519,33.56405964,25186,"HANCOCK AVE",MURRIETA,"PP BUSINESS AND EQUIPMENT",300
284141,-117.26986837,33.93857016,22500,"TOWN CIR","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",2133
284145,-117.54353585,33.93894067,1007,"6TH ST",NORCO,"PP BUSINESS AND EQUIPMENT",102
284152,-116.51308734,33.82274956,3001,"E TAHQUITZ CANYON WAY","PALM SPRINGS","PP BUSINESS AND EQUIPMENT",108
284156,-117.45952002,33.97660097,8052,"LIMONITE AVE","JURUPA VALLEY","PP BUSINESS AND EQUIPMENT",101
284163,-116.28264236,33.71081419,79200,"CORPORATE CENTRE DR","LA QUINTA","PP BUSINESS AND EQUIPMENT",104
284173,-117.07918694,33.48476583,33175,"TEMECULA PKY",TEMECULA,"PP BUSINESS AND EQUIPMENT",A
284178,-117.54864933,33.87382916,1210,"E 6TH ST",CORONA,"PP BUSINESS AND EQUIPMENT",A
284179,-116.97215389,33.73256332,901,"S STATE ST",HEMET,"PP BUSINESS AND EQUIPMENT",500
284184,-117.56579984,33.87351049,720,"RAMONA AVE",CORONA,"PP BUSINESS AND EQUIPMENT",105
284186,-117.32824075,34.00326933,1070,"NORTHGATE AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",B
284189,0.0,0.0,41555,"COOK ST","PALM DESERT","PP BUSINESS AND EQUIPMENT",150
284192,-117.57338247,33.87383791,807,"W GRAND BLVD",CORONA,"PP BUSINESS AND EQUIPMENT",A
284195,-116.28001827,33.75125274,79301,"COUNTRY CLUB LN","DESERT SANDS USD","PP BUSINESS AND EQUIPMENT",103
284200,-117.54325942,33.89896364,1161,"HIDDEN VALLEY PKY",NORCO,"PP BUSINESS AND EQUIPMENT",108
284221,-116.51628663,33.83515476,870,"E RESEARCH DR","PALM SPRINGS","PP BUSINESS AND EQUIPMENT",12
284236,-117.4578015,33.9097952,2136,"GALLERIA AT TYLER",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",F212
284237,-117.15377861,33.52529447,40820,"WINCHESTER RD",TEMECULA,"PP BUSINESS AND EQUIPMENT",2260
284239,-116.54615858,33.83780677,1100,"N PALM CANYON DR","PALM SPRINGS","PP BUSINESS AND EQUIPMENT",107
284244,-117.21172691,33.5613096,41539,"KALMIA ST",MURRIETA,"PP BUSINESS AND EQUIPMENT",121
284256,-116.18514787,33.69127906,49201,"GRAPEFRUIT BLVD",COACHELLA,"PP BUSINESS AND EQUIPMENT",2&3
284260,-116.35560221,33.74451187,41945,BOARDWALK,"PALM DESERT","PP BUSINESS AND EQUIPMENT",V
284267,-117.33752052,33.97674086,1201,"UNIVERSITY AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",106
284271,-117.13776525,33.55982739,29975,"TECHNOLOGY DR","TEMECULA VALLEY USD","PP BUSINESS AND EQUIPMENT",101
284276,-117.16074341,33.50192774,43397,"BUSINESS PARK DR",TEMECULA,"PP BUSINESS AND EQUIPMENT",D7
284277,-117.13947379,33.55009886,39252,"WINCHESTER RD","TEMECULA VALLEY USD","PP BUSINESS AND EQUIPMENT",127
284285,-117.4383547,33.92591833,9041,"MAGNOLIA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",8
284286,-117.56041024,33.88380985,469,"E HARRISON ST",CORONA,"PP BUSINESS AND EQUIPMENT",D
284289,-117.2255503,33.88442309,25045,"RED MAPLE LN","MORENO  VALLEY","PP BUSINESS AND EQUIPMENT",204
284291,-117.39445415,33.94652764,3637,"ARLINGTON AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",A
284305,-116.49239596,33.81520752,5001,"E RAMON RD","PALM SPRINGS","PP BUSINESS AND EQUIPMENT",104
284314,-116.3033709,33.7661272,78030,"WILDCAT DR","DESERT SANDS USD","PP BUSINESS AND EQUIPMENT",102
284315,-117.14963297,33.50664819,27450,"YNEZ RD",TEMECULA,"PP BUSINESS AND EQUIPMENT",228
284321,-117.49596939,33.90354206,4234,"RIVERWALK PKY",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",280
284329,-117.26266356,33.93703957,12625,"FREDERICK ST","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",W3
284335,-117.22458398,33.94320674,12220,"PERRIS BLVD","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",A
284338,-117.48827288,33.895371,11748,"MAGNOLIA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",A
284342,-116.24001843,33.7068461,81709,"DR CARREON BLVD",INDIO,"PP BUSINESS AND EQUIPMENT",C3
284344,-117.1733028,33.50867459,27455,"TIERRA ALTA WAY",TEMECULA,"PP BUSINESS AND EQUIPMENT",A
284365,-117.16349912,33.55582223,39755,"MURRIETA HOTSPGS RD",MURRIETA,"PP BUSINESS AND EQUIPMENT",120
284367,-117.56385648,33.88507455,391,"N MAIN ST",CORONA,"PP BUSINESS AND EQUIPMENT",106
284369,-117.38524285,33.97627878,4646,"BROCKTON AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",203
284370,-117.56745529,33.87198095,900,"S MAIN ST",CORONA,"PP BUSINESS AND EQUIPMENT",204
284377,-116.81820149,33.93137312,48650,"SEMINOLE DR","BANNING USD","PP BUSINESS AND EQUIPMENT",186
284382,-117.1609363,33.49561194,43521,"RIDGE PARK DR",TEMECULA,"PP BUSINESS AND EQUIPMENT",102
284389,-116.38291837,33.79928623,34160,"GATEWAY DR","PALM DESERT","PP BUSINESS AND EQUIPMENT",100
284393,-116.38256084,33.79889624,34250,"GATEWAY DR","PALM DESERT","PP BUSINESS AND EQUIPMENT",100
284397,-117.20543883,33.68393245,26025,"NEWPORT RD",MENIFEE,"PP BUSINESS AND EQUIPMENT","C D"
284399,-117.20543883,33.68393245,26025,"NEWPORT RD",MENIFEE,"PP BUSINESS AND EQUIPMENT",A
284400,-117.55702453,33.93697264,3699,"HAMNER AVE",NORCO,"PP BUSINESS AND EQUIPMENT",F
284401,-117.49021834,33.92014211,4950,"LA SIERRA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",8
284415,-116.9886751,33.74602391,220,"S LYON AVE",HEMET,"PP BUSINESS AND EQUIPMENT","G H"
284422,-116.30754771,33.76748302,77810,"LAS MONTANAS RD","DESERT SANDS USD","PP BUSINESS AND EQUIPMENT",100
284426,-117.44277714,33.92310057,9295,"MAGNOLIA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",104
284427,-117.15550938,33.5554403,39400,"MURRIETA HOT SPGS RD",MURRIETA,"PP BUSINESS AND EQUIPMENT",106
284428,-117.20952133,33.56399361,41391,"KALMIA ST",MURRIETA,"PP BUSINESS AND EQUIPMENT",140
284526,-116.81087625,33.92533444,48750,"SEMINOLE DR","BANNING USD","PP BUSINESS AND EQUIPMENT",100
284610,-117.56683745,33.87908947,200,"MAIN ST",CORONA,"PP BUSINESS AND EQUIPMENT",135
284621,-117.55587367,33.97624136,12523,"LIMONITE AVE",EASTVALE,"PP BUSINESS AND EQUIPMENT",420
284628,-117.56771405,33.88460431,359,"N SHERIDAN ST",CORONA,"PP BUSINESS AND EQUIPMENT",107
284634,-117.64711573,33.87874079,4218,"GREEN RIVER RD",CORONA,"PP BUSINESS AND EQUIPMENT",101
284643,-116.41484009,33.74216456,71687,"HIGHWAY 111","RANCHO MIRAGE","PP BUSINESS AND EQUIPMENT",203
284644,-116.36753284,33.72237563,74350,"ALESSANDRO DR","PALM DESERT","PP BUSINESS AND EQUIPMENT",B6
284648,-117.20457985,33.68603476,30145,"ANTELOPE RD",MENIFEE,"PP BUSINESS AND EQUIPMENT",105
284653,-117.22834348,33.86372571,24950,"GROVE VIEW RD","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",B
284663,-117.33917606,33.99246872,2030,IOWA,RIVERSIDE,"PP BUSINESS AND EQUIPMENT",A
284674,-117.60400175,33.88203214,350,"S MAPLE ST",CORONA,"PP BUSINESS AND EQUIPMENT",L
284675,-117.4578015,33.9097952,1127,"GALLERIA AT TYLER",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",D107
284676,-117.24259705,33.91779221,24150,"ALESSANDRO BLVD","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",8&9
284682,-117.53831082,33.8512364,2045,"CALIFORNIA AVE",CORONA,"PP BUSINESS AND EQUIPMENT",109
284692,-117.39291616,33.94156212,6886,"INDIANA AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",A
284698,-117.17466762,33.68345963,30080,"HAUN RD",MENIFEE,"PP BUSINESS AND EQUIPMENT",PC
284701,-117.22536339,33.94443833,12190,"PERRIS BLVD","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",I&J
284737,-116.2311552,33.71388235,79775,"HIGHWAY 111",INDIO,"PP BUSINESS AND EQUIPMENT",101
284741,-117.5615518,33.90010816,1295,"HAMNER AVE",NORCO,"PP BUSINESS AND EQUIPMENT",C
284745,-116.31097288,33.76007749,77570,"SPRINGFIELD LN","PALM DESERT","PP BUSINESS AND EQUIPMENT",M
284748,-117.56656113,33.85350821,341,"MAGNOLIA AVE",CORONA,"PP BUSINESS AND EQUIPMENT",202
284759,-116.21870081,33.72534766,82855,"MARKET ST",INDIO,"PP BUSINESS AND EQUIPMENT",A300
284760,-117.20952133,33.56399361,41391,"KALMIA ST",MURRIETA,"PP BUSINESS AND EQUIPMENT",110
284770,-117.20457985,33.68603476,26100,"NEWPORT RD",MENIFEE,"PP BUSINESS AND EQUIPMENT",14
284773,-116.21730379,33.74546444,82900,"AVENUE 42",INDIO,"PP BUSINESS AND EQUIPMENT",E
284774,-116.54737636,33.83072876,515,"N PALM CANYON DR","PALM SPRINGS","PP BUSINESS AND EQUIPMENT",D-H
284781,-117.55587367,33.97624136,12523,"LIMONITE AVE",EASTVALE,"PP BUSINESS AND EQUIPMENT",490
284782,-117.15377861,33.52529447,40756,"WINCHESTER RD",TEMECULA,"PP BUSINESS AND EQUIPMENT",210
284787,-117.3284432,33.9149738,231,"E ALESSANDRO BLVD",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",A305
284788,-117.5604623,33.88677595,495,"E RINCON ST",CORONA,"PP BUSINESS AND EQUIPMENT",211
284789,-116.40971411,33.74317752,41750,"RANCHO LAS PALMAS DR","RANCHO MIRAGE","PP BUSINESS AND EQUIPMENT",C2
284801,-117.51734515,33.82269766,2620,"TUSCANY ST",CORONA,"PP BUSINESS AND EQUIPMENT",103
284802,-117.39789219,33.94756471,3731,"TIBBETTS ST",RIVERSIDE,"PP BUSINESS AND EQUIPMENT","3 4"
284805,-116.39321941,33.72001865,72785,"HIGHWAY 111","PALM DESERT","PP BUSINESS AND EQUIPMENT",B2
284806,-117.20190149,33.56647708,24679,"MONROE AVE",MURRIETA,"PP BUSINESS AND EQUIPMENT",D102
284823,-116.54717815,33.82528766,201,"N PALM SPRINGS CYN DR","PALM SPRINGS","PP BUSINESS AND EQUIPMENT",A010
284825,-116.91615032,33.92683289,3559,"W RAMSEY ST",BANNING,"PP BUSINESS AND EQUIPMENT",C2
284833,-117.37183085,33.99867227,2280,"MARKET ST",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",300
284840,-117.18574601,33.55819285,25405,"HANCOCK AVE",MURRIETA,"PP BUSINESS AND EQUIPMENT",108
284848,-116.18209778,33.68161764,50223,"HARRISON ST",COACHELLA,"PP BUSINESS AND EQUIPMENT",101
284850,-117.24490987,33.9182592,23962,"ALESSANDRO BLVD","MORENO VALLEY","PP BUSINESS AND EQUIPMENT",9629
284871,-117.16702628,33.6149963,28078,"BAXTER RD",MURRIETA,"PP BUSINESS AND EQUIPMENT",312
284876,-117.47813817,33.9456974,10330,"ARLINGTON AVE",RIVERSIDE,"PP BUSINESS AND EQUIPMENT",1
284879,-117.64765493,33.878507,4230,"GREEN RIVER RD",CORONA,"PP BUSINESS AND EQUIPMENT",107
284883,-117.1842504,33.57167033,39872,"LOS ALAMOS RD",MURRIETA,"PP BUSINESS AND EQUIPMENT",A-1
284885,-116.3734297,33.72229613,74020,"ALESSANDRO DR","PALM DESERT","PP BUSINESS AND EQUIPMENT",B
284922,-117.36766203,33.68611104,16738,"LAKE SHORE DR","LAKE ELSINORE","PP BUSINESS AND EQUIPMENT",D
284930,-117.16967549,33.51251159,42103,"RIO NEDO",TEMECULA,"PP BUSINESS AND EQUIPMENT",108A
284933,-116.37232424,33.71926708,74075,"EL PASEO","PALM DESERT","PP BUSINESS AND EQUIPMENT",A15
284935,-117.20470917,33.56625943,41034,"CALIFORNIA OAKS RD",MURRIETA,"PP BUSINESS AND EQUIPMENT",A
284936,-116.38419987,33.72183868,73400,"HIGHWAY 111","PALM DESERT","PP BUSINESS AND EQUIPMENT",4
284943,-116.28770922,33.70952374,78982,"HIGHWAY 111","LA QUINTA","PP BUSINESS AND EQUIPMENT",2&3
284950,-117.17719273,33.68798707,29737,"NEW HUB DR",MENIFEE,"PP BUSINESS AND EQUIPMENT",202
284960,-116.8133577,33.92837169,48650,"SEMINOLE DR","BANNING USD","PP BUSINESS AND EQUIPMENT",I238
284975,-117.18674472,33.55739951,25460,"MEDICAL CENTER DR",MURRIETA,"PP BUSINESS AND EQUIPMENT",1
284976,-117.12022409,33.47673914,31150,"TEMECULA PKY",TEMECULA,"PP BUSINESS AND EQUIPMENT",203
285002,-117.1615773,33.49552115,1,"RIDGE GATE DR",TEMECULA,"PP BUSINESS AND EQUIPMENT",225
285021,-117.15377861,33.52529447,40820,"WINCHESTER RD",TEMECULA,"PP BUSINESS AND EQUIPMENT",K04
285026,-116.81820149,33.93137312,48400,"SEMINOLE DR","BANNING USD","PP BUSINESS AND EQUIPMENT",610B
285043,-117.19006645,33.71271038,28125,"BRADLEY RD",MENIFEE,"PP BUSINESS AND EQUIPMENT",245
285054,-117.10259588,33.51391099,31915,"RANCHO CALIFORNIA RD",TEMECULA,"PP BUSINESS AND EQUIPMENT",200
